epoch,lr,target_pos_x,target_pos_y,total,pulse,silence,contrast,efficiency,pre_pulse,frequency,frequency_loss,target_peak,sidelobe_peak,total_energy,trajectory_length,trajectory_penalty,jerk,jerk_penalty,trajectory_region,trajectory_region_penalty,target_band_power,off_band_power
940,0.001,0.05,0.05,0.13614261150360107,-1.6651649475097656,0.00013951277651358396,0.16505204141139984,0.007585319224745035,0.0016696443781256676,0.23532161116600037,0.004706432111561298,0.0016651649493724108,0.002483102958649397,2.1108229475430562e-07,0.052451878786087036,0.005245187785476446,4.116664342745935e-08,4.1166642317236324e-10,0.027725884690880775,1.3862942457199097,0.1623213291168213,0.0007639544201083481
941,0.001,0.05,0.05,0.1307203769683838,-1.6641719341278076,0.00013894951553083956,0.16432558000087738,0.007574997376650572,0.0016712582437321544,0.22967354953289032,0.004593471065163612,0.001664171926677227,0.002475341781973839,2.1054462706615595e-07,0.05213651806116104,0.005213651806116104,4.0973041848246794e-08,4.097304162620219e-10,0.027725884690880775,1.3862942457199097,0.16062524914741516,0.0007378275040537119
942,0.001,0.05,0.05,0.13601994514465332,-1.6557174921035767,0.0001373752747895196,0.15742754936218262,0.007593345828354359,0.0016695840749889612,0.23348985612392426,0.004669797141104937,0.0016557174967601895,0.0024021342396736145,2.089233532842627e-07,0.05125465989112854,0.005125466268509626,4.009774912105968e-08,4.009774734470284e-10,0.027725884690880775,1.3862942457199097,0.15497156977653503,0.0007236858364194632
943,0.001,0.05,0.05,0.1384110450744629,-1.654484748840332,0.00013700911949854344,0.1549561470746994,0.007588291075080633,0.0016686286544427276,0.23714056611061096,0.004742811433970928,0.0016544847749173641,0.002376803895458579,2.0847463133577548e-07,0.05111049860715866,0.005111049860715866,3.992776242967011e-08,3.992776109740248e-10,0.027725884690880775,1.3862942457199097,0.15357591211795807,0.0007283816812559962
944,0.001,0.05,0.05,0.12841582298278809,-1.6633949279785156,0.00013788975775241852,0.16078703105449677,0.007535832468420267,0.0016706496244296432,0.2302226573228836,0.004604453220963478,0.001663394970819354,0.002439567819237709,2.0926121635511663e-07,0.05162434279918671,0.005162434186786413,4.049698887342856e-08,4.049698909547317e-10,0.027725884690880775,1.3862942457199097,0.1568567305803299,0.0007222395506687462
945,0.001,0.05,0.05,0.13162720203399658,-1.6682825088500977,0.00013879151083528996,0.16247272491455078,0.007518006954342127,0.0016707517206668854,0.23660029470920563,0.004732005763798952,0.001668282551690936,0.0024588685482740402,2.0999044636482722e-07,0.05214948207139969,0.005214948207139969,4.073053361253187e-08,4.0730532835375755e-10,0.027725884690880775,1.3862942457199097,0.1602187603712082,0.0007581561803817749
946,0.001,0.05,0.05,0.1359788179397583,-1.6673970222473145,0.00013901734200771898,0.16323448717594147,0.007529073394834995,0.001666547148488462,0.23927029967308044,0.004785405937582254,0.0016673969803377986,0.002466043457388878,2.1007716100029938e-07,0.05242204666137695,0.005242204759269953,4.076577653222557e-08,4.076577686529248e-10,0.027725884690880775,1.3862942457199097,0.16136150062084198,0.0007721803849563003
947,0.001,0.05,0.05,0.12954926490783691,-1.6674987077713013,0.0001387481315759942,0.16100460290908813,0.007518374361097813,0.0016662037232890725,0.23520120978355408,0.00470402417704463,0.0016674987273290753,0.0024437953252345324,2.0980414205951092e-07,0.05224424600601196,0.005224424879997969,4.0572011528183793e-08,4.057200964080465e-10,0.027725884690880775,1.3862942457199097,0.16129405796527863,0.000758731213863939
948,0.001,0.05,0.05,0.12423837184906006,-1.6638635396957397,0.00013793131802231073,0.15902665257453918,0.007522884756326675,0.001662242691963911,0.22826872766017914,0.004565374460071325,0.0016638635424897075,0.0024221984203904867,2.0901896391478658e-07,0.05189121514558792,0.005189121700823307,4.0222662534006304e-08,4.0222661312760977e-10,0.027725884690880775,1.3862942457199097,0.15896698832511902,0.0007257438846863806
949,0.001,0.05,0.05,0.13484275341033936,-1.6571450233459473,0.00013743956515099853,0.15767917037010193,0.007569328881800175,0.0016562165692448616,0.23347657918930054,0.004669531714171171,0.0016571449814364314,0.0024053642991930246,2.0862049154857232e-07,0.051749035716056824,0.00517490366473794,3.981154250709551e-08,3.981154295118472e-10,0.027725884690880775,1.3862942457199097,0.1562284678220749,0.0007295138784684241
950,0.001,0.05,0.05,0.12921154499053955,-1.6597061157226562,0.0001376778382109478,0.15611660480499268,0.007555972784757614,0.0016619466478005052,0.23198223114013672,0.004639644641429186,0.001659706118516624,0.0023910191375762224,2.0889424945380597e-07,0.05168985575437546,0.005168985575437546,3.995706521209286e-08,3.995706543413746e-10,0.027725884690880775,1.3862942457199097,0.15734250843524933,0.0007300134166143835
951,0.001,0.05,0.05,0.1268066167831421,-1.6658045053482056,0.00013861546176485717,0.16241346299648285,0.007534898817539215,0.0016696975799277425,0.22936265170574188,0.004587253089994192,0.001665804535150528,0.0024570368696004152,2.098397402505725e-07,0.05197660252451897,0.005197660531848669,4.0452910354815685e-08,4.045291046583799e-10,0.027725884690880775,1.3862942457199097,0.16060931980609894,0.0007367556681856513
952,0.001,0.05,0.05,0.1267756223678589,-1.6681195497512817,0.00013848270464222878,0.15943577885627747,0.007508537266403437,0.0016784491017460823,0.23468762636184692,0.004693752620369196,0.0016681195702403784,0.0024284175597131252,2.096851119404164e-07,0.05152015760540962,0.005152015946805477,3.994944108853815e-08,3.994944097751585e-10,0.027725884690880775,1.3862942457199097,0.1610604077577591,0.0007559777586720884
953,0.001,0.05,0.05,0.12541794776916504,-1.6677253246307373,0.00013798184227198362,0.15865783393383026,0.007495799567550421,0.0016830149106681347,0.2337767332792282,0.004675534553825855,0.0016677252715453506,0.0024204410146921873,2.0923081933688081e-07,0.05097866803407669,0.005097866989672184,3.9232485704587816e-08,3.9232483928230977e-10,0.027725884690880775,1.3862942457199097,0.16013740003108978,0.0007487280527129769
954,0.001,0.05,0.05,0.12534499168395996,-1.663540005683899,0.00013756794214714319,0.15722718834877014,0.007522606290876865,0.0016814694972708821,0.23095493018627167,0.004619098734110594,0.0016635400243103504,0.0024040418211370707,2.089302597596543e-07,0.05067078396677971,0.005067078396677971,3.843911144940648e-08,3.8439110228161155e-10,0.027725884690880775,1.3862942457199097,0.15870286524295807,0.000733064254745841
955,0.001,0.05,0.05,0.12409448623657227,-1.6626195907592773,0.0001381141337333247,0.15843044221401215,0.0075541832484304905,0.0016767674824222922,0.22752296924591064,0.004550459329038858,0.0016626196447759867,0.002415614202618599,2.0957601520876779e-07,0.05097278207540512,0.005097278393805027,3.8062296425778186e-08,3.8062294982488254e-10,0.027725884690880775,1.3862942457199097,0.1600428819656372,0.0007282687001861632
956,0.001,0.05,0.05,0.12974798679351807,-1.6649587154388428,0.00013911946734879166,0.16147363185882568,0.007570209447294474,0.0016721207648515701,0.23240801692008972,0.0046481601893901825,0.0016649586614221334,0.0024472156073898077,2.106098264675893e-07,0.051492154598236084,0.005149215459823608,3.7996812807250535e-08,3.79968112529383e-10,0.027725884690880775,1.3862942457199097,0.16274268925189972,0.0007564541883766651
957,0.001,0.05,0.05,0.13122975826263428,-1.6671355962753296,0.0001394457503920421,0.16193334758281708,0.007560239639133215,0.001672553364187479,0.23561438918113708,0.004712287802249193,0.0016671356279402971,0.002452901331707835,2.1088087009957235e-07,0.05151093751192093,0.005151093937456608,3.7978274747274554e-08,3.797827330398462e-10,0.027725884690880775,1.3862942457199097,0.1633065789937973,0.0007695476524531841
958,0.001,0.05,0.05,0.12876081466674805,-1.669106364250183,0.0001390048855682835,0.16454140841960907,0.007530537433922291,0.0016766575863584876,0.2325921356678009,0.004651842638850212,0.0016691063065081835,0.0024799671955406666,2.105474834479537e-07,0.050931595265865326,0.00509315961971879,3.758785638297013e-08,3.75878550507025e-10,0.027725884690880775,1.3862942457199097,0.16093528270721436,0.0007486456888727844
959,0.001,0.05,0.05,0.1340961456298828,-1.6637288331985474,0.00013786752242594957,0.16141565144062042,0.007538542151451111,0.0016740158898755908,0.23573318123817444,0.004714663606137037,0.0016637288499623537,0.0024460209533572197,2.094202073976703e-07,0.05031365156173706,0.0050313654355704784,3.740957765785424e-08,3.7409575437408193e-10,0.027725884690880775,1.3862942457199097,0.15631113946437836,0.0007369545055553317
960,0.001,0.05,0.05,0.13473737239837646,-1.6618337631225586,0.00013771762314718217,0.15894517302513123,0.007550371345132589,0.001670806435868144,0.23694178462028503,0.004738835617899895,0.001661833724938333,0.002420368604362011,2.0927298294282082e-07,0.05030975863337517,0.005030976142734289,3.78956812596698e-08,3.7895681037625195e-10,0.027725884690880775,1.3862942457199097,0.15528154373168945,0.000735853798687458
961,0.001,0.05,0.05,0.1254028081893921,-1.6657136678695679,0.0001385757641401142,0.1604536771774292,0.007547091692686081,0.0016692975768819451,0.22992761433124542,0.004598552361130714,0.0016657136147841811,0.002437393646687269,2.101564433587555e-07,0.05085925757884979,0.005085926037281752,3.9062094003838865e-08,3.906209244952663e-10,0.027725884690880775,1.3862942457199097,0.1580011248588562,0.0007265765452757478
962,0.001,0.05,0.05,0.12852835655212402,-1.667466163635254,0.000139211566420272,0.16107098758220673,0.007553423289209604,0.001669716788455844,0.23413729667663574,0.004682745784521103,0.0016674661310389638,0.0024444428272545338,2.1077399026125931e-07,0.05129623040556908,0.005129623226821423,3.992616370851465e-08,3.992616237624702e-10,0.027725884690880775,1.3862942457199097,0.16075128316879272,0.0007527574780397117
963,0.001,0.05,0.05,0.1293884515762329,-1.6660144329071045,0.00013914830924477428,0.16134563088417053,0.007565622217953205,0.0016687399474903941,0.23324540257453918,0.004664908163249493,0.001666014431975782,0.0024464635644108057,2.107482686142248e-07,0.05144203454256058,0.005144203547388315,4.029084976764352e-08,4.029084843537589e-10,0.027725884690880775,1.3862942457199097,0.16091595590114594,0.0007506582187488675
964,0.001,0.05,0.05,0.12551355361938477,-1.6640632152557373,0.00013861061597708613,0.16009113192558289,0.00756489485502243,0.0016696054954081774,0.22869673371315002,0.0045739347115159035,0.0016640631947666407,0.002432942856103182,2.102364646816568e-07,0.051214799284935,0.005121480207890272,4.0251240562838575e-08,4.025123845341483e-10,0.027725884690880775,1.3862942457199097,0.1596510261297226,0.0007302334415726364
965,0.001,0.05,0.05,0.13084912300109863,-1.6579501628875732,0.00013750400103162974,0.1553519368171692,0.007577824871987104,0.0016682746354490519,0.2326875925064087,0.004653751850128174,0.0016579501098021865,0.0023824945092201233,2.0905690689687617e-07,0.050819166004657745,0.005081916693598032,3.969238804302222e-08,3.9692388265066825e-10,0.027725884690880775,1.3862942457199097,0.1558118313550949,0.0007251096540130675
966,0.001,0.05,0.05,0.13238179683685303,-1.6606694459915161,0.00013735401444137096,0.1575600653886795,0.007541605271399021,0.001671809353865683,0.23476248979568481,0.00469524972140789,0.0016606694553047419,0.0024059354327619076,2.0873828532330663e-07,0.050837211310863495,0.0050837211310863495,3.982994201123802e-08,3.982994212226032e-10,0.027725884690880775,1.3862942457199097,0.15638644993305206,0.0007342735189013183
967,0.001,0.05,0.05,0.1271418333053589,-1.665587306022644,0.00013819888408761472,0.15968741476535797,0.007523755077272654,0.0016740631544962525,0.23227664828300476,0.004645532928407192,0.001665587304159999,0.0024296678602695465,2.0947494761003327e-07,0.051348231732845306,0.005134823266416788,4.0444113835746975e-08,4.0444111948367834e-10,0.027725884690880775,1.3862942457199097,0.15959462523460388,0.0007414021529257298
968,0.001,0.05,0.05,0.1401578187942505,-1.6654654741287231,0.0001393035490764305,0.1702130287885666,0.007564433850347996,0.0016732910880818963,0.23453475534915924,0.004690695088356733,0.001665465417318046,0.0025348630733788013,2.1057681465208589e-07,0.052042119204998016,0.005204211920499802,4.112460771921178e-08,4.1124606497966454e-10,0.027725884690880775,1.3862942457199097,0.16247977316379547,0.0007621431141160429
969,0.001,0.05,0.05,0.13553261756896973,-1.666803002357483,0.00013948838750366122,0.16813033819198608,0.007565406151115894,0.0016775012481957674,0.23332564532756805,0.004666512832045555,0.0016668030293658376,0.002514704829081893,2.1094108149100066e-07,0.052031341940164566,0.0052031343802809715,4.111966234177089e-08,4.111966045439175e-10,0.027725884690880775,1.3862942457199097,0.1627824902534485,0.0007596266223117709
970,0.001,0.05,0.05,0.12579894065856934,-1.6649898290634155,0.00013845808280166239,0.1616254299879074,0.007547780871391296,0.001681446679867804,0.22835871577262878,0.00456717424094677,0.001664989860728383,0.0024487492628395557,2.099936864397023e-07,0.05142809823155403,0.005142809823155403,4.040561663032349e-08,4.0405614964988956e-10,0.027725884690880775,1.3862942457199097,0.16016972064971924,0.0007315230905078351
971,0.001,0.05,0.05,0.1369560956954956,-1.6559697389602661,0.00013747192861046642,0.15847642719745636,0.007596461568027735,0.0016761313891038299,0.23364569246768951,0.004672913812100887,0.0016559697687625885,0.002412749221548438,2.0907252462620818e-07,0.05099457502365112,0.005099457688629627,3.9541323104685944e-08,3.954132299366364e-10,0.027725884690880775,1.3862942457199097,0.15566295385360718,0.0007273996016010642
972,0.001,0.05,0.05,0.1342693567276001,-1.657984733581543,0.0001375885185552761,0.1596951186656952,0.007583308964967728,0.0016767927445471287,0.23179298639297485,0.0046358597464859486,0.001657984685152769,0.002425943501293659,2.0921689269925992e-07,0.05074173957109451,0.005074174143373966,3.919177515854244e-08,3.9191774825475534e-10,0.027725884690880775,1.3862942457199097,0.1560479998588562,0.0007234166841953993
973,0.001,0.05,0.05,0.12517046928405762,-1.6673375368118286,0.00013866563676856458,0.16020719707012177,0.007535661105066538,0.0016785032348707318,0.23156879842281342,0.004631375893950462,0.001667337492108345,0.0024357407819479704,2.102460001651707e-07,0.05084940046072006,0.005084940232336521,3.934301417984898e-08,3.9343012181447534e-10,0.027725884690880775,1.3862942457199097,0.1604100614786148,0.0007429193356074393
974,0.001,0.05,0.05,0.13030099868774414,-1.6678777933120728,0.00013914828014094383,0.16279558837413788,0.007544762920588255,0.0016712462529540062,0.23463110625743866,0.004692621994763613,0.0016678777756169438,0.0024618946481496096,2.106359033859917e-07,0.051029302179813385,0.005102930124849081,3.9351196079451256e-08,3.935119452513902e-10,0.027725884690880775,1.3862942457199097,0.16171620786190033,0.0007588731241412461
975,0.001,0.05,0.05,0.12559664249420166,-1.6664267778396606,0.00013887917157262564,0.16033318638801575,0.007548285182565451,0.0016654296778142452,0.23095712065696716,0.004619142506271601,0.001666426775045693,0.0024365452118217945,2.1036905195614963e-07,0.05086212977766991,0.005086212884634733,3.888241195681985e-08,3.8882411179663734e-10,0.027725884690880775,1.3862942457199097,0.1604430079460144,0.0007411091937683523
976,0.001,0.05,0.05,0.13141655921936035,-1.6601393222808838,0.00013788398064207286,0.15780189633369446,0.007566485088318586,0.001657990738749504,0.2330218404531479,0.004660436883568764,0.001660139299929142,0.0024080886505544186,2.0929368815814087e-07,0.05075608938932419,0.005075608845800161,3.847886276275858e-08,3.847886176355786e-10,0.027725884690880775,1.3862942457199097,0.156620591878891,0.0007299204589799047
977,0.001,0.05,0.05,0.14039278030395508,-1.6570435762405396,0.00013727828627452254,0.1582435816526413,0.007570266257971525,0.0016579452203586698,0.23846374452114105,0.004769274964928627,0.0016570435836911201,0.0024109575897455215,2.0862088945250434e-07,0.05069240927696228,0.005069240927696228,3.806027137898127e-08,3.8060271601025875e-10,0.027725884690880775,1.3862942457199097,0.15465877950191498,0.0007376103312708437
978,0.001,0.05,0.05,0.13337206840515137,-1.6615846157073975,0.00013768261123914272,0.16055819392204285,0.007543893996626139,0.001663193223066628,0.23366519808769226,0.004673304036259651,0.0016615845961496234,0.0024363743141293526,2.0903100050873036e-07,0.05094115436077118,0.005094115622341633,3.833403638964228e-08,3.833403594555307e-10,0.027725884690880775,1.3862942457199097,0.1566244214773178,0.0007319535943679512
979,0.001,0.05,0.05,0.12931334972381592,-1.6676377058029175,0.0001388370874337852,0.16306200623512268,0.007530876901000738,0.0016670828917995095,0.2331034243106842,0.00466206856071949,0.0016676377272233367,0.002464439021423459,2.101879488236591e-07,0.051544491201639175,0.00515444902703166,3.923395652805084e-08,3.9233954973738605e-10,0.027725884690880775,1.3862942457199097,0.16090045869350433,0.0007501290529035032
980,0.001,0.05,0.05,0.13156068325042725,-1.6676833629608154,0.0001391071709804237,0.1618397831916809,0.007539492100477219,0.0016675636870786548,0.2365798056125641,0.004731595981866121,0.0016676833620294929,0.002452239627018571,2.1043986464519548e-07,0.05183897912502289,0.005183897912502289,3.995193509354067e-08,3.995193342820613e-10,0.027725884690880775,1.3862942457199097,0.16205714643001556,0.0007667890167795122
981,0.001,0.05,0.05,0.13008499145507812,-1.6674737930297852,0.00013886409578844905,0.16197867691516876,0.007533368654549122,0.0016703249420970678,0.23476800322532654,0.004695360083132982,0.0016674738144502044,0.002453523688018322,2.1021629947881593e-07,0.05175222083926201,0.005175222177058458,4.036448331135034e-08,4.0364481201926594e-10,0.027725884690880775,1.3862942457199097,0.16177107393741608,0.0007595734787173569
982,0.001,0.05,0.05,0.12531912326812744,-1.6636748313903809,0.00013793399557471275,0.1583884060382843,0.007537066470831633,0.001671972218900919,0.2298312783241272,0.004596625454723835,0.001663674833253026,0.0024157215375453234,2.0936565192641865e-07,0.0513305589556694,0.005133056081831455,4.0130160527951375e-08,4.013016030590677e-10,0.027725884690880775,1.3862942457199097,0.15865716338157654,0.0007292876252904534
983,0.001,0.05,0.05,0.12776267528533936,-1.6600630283355713,0.00013767734344583005,0.1549975425004959,0.007563501596450806,0.0016701545100659132,0.2320382297039032,0.004640764556825161,0.0016600630478933454,0.0023800069466233253,2.0919203791436303e-07,0.0512431263923645,0.005124312825500965,3.9972647414288076e-08,3.9972647414288076e-10,0.027725884690880775,1.3862942457199097,0.15690772235393524,0.0007281718426384032
984,0.001,0.05,0.05,0.12382161617279053,-1.6638720035552979,0.0001383847265969962,0.15936654806137085,0.007554955780506134,0.0016701678978279233,0.22749702632427216,0.004549940582364798,0.0016638720408082008,0.0024256014730781317,2.099121871879106e-07,0.051723286509513855,0.005172328557819128,4.0412516000287724e-08,4.0412515001087e-10,0.027725884690880775,1.3862942457199097,0.1589343547821045,0.0007231419440358877
985,0.001,0.05,0.05,0.13410866260528564,-1.668010950088501,0.00013952543667983264,0.16673381626605988,0.007557418197393417,0.0016693010693416,0.2344769835472107,0.004689539782702923,0.0016680109547451138,0.002501343609765172,2.1102279390561307e-07,0.05248294025659561,0.005248294211924076,4.129590180923515e-08,4.129590003287831e-10,0.027725884690880775,1.3862942457199097,0.16194190084934235,0.0007594330818392336
986,0.001,0.05,0.05,0.13416004180908203,-1.669280767440796,0.00013938707706984133,0.16445037722587585,0.007537737488746643,0.00167190027423203,0.23810434341430664,0.004762087017297745,0.001669280813075602,0.00247914413921535,2.1079270595691924e-07,0.05242786556482315,0.0052427868358790874,4.114522411668986e-08,4.1145223339533743e-10,0.027725884690880775,1.3862942457199097,0.16201017796993256,0.0007715066312812269
987,0.001,0.05,0.05,0.12931084632873535,-1.6694927215576172,0.00013857126759830862,0.16205865144729614,0.007506554014980793,0.0016764127649366856,0.23594661056995392,0.004718932323157787,0.001669492688961327,0.0024553327821195126,2.0997374861053686e-07,0.051825150847435,0.005182515364140272,4.0602301965009246e-08,4.060230207603155e-10,0.027725884690880775,1.3862942457199097,0.16020546853542328,0.0007559988298453391
988,0.001,0.05,0.05,0.1267913579940796,-1.6640666723251343,0.00013735728862229735,0.15668335556983948,0.007511937525123358,0.0016774124233052135,0.23344606161117554,0.004668921232223511,0.0016640666872262955,0.0023988669272512197,2.0876558437521453e-07,0.051076583564281464,0.005107658449560404,3.983452501188367e-08,3.983452456779446e-10,0.027725884690880775,1.3862942457199097,0.15666905045509338,0.0007314755348488688
989,0.001,0.05,0.05,0.12883806228637695,-1.6601359844207764,0.00013713423686567694,0.15599820017814636,0.007537951227277517,0.0016743888845667243,0.23220844566822052,0.004644169006496668,0.0016601360403001308,0.002390050096437335,2.085036214793945e-07,0.0512361079454422,0.005123611073940992,3.9795917672336145e-08,3.979591656211312e-10,0.027725884690880775,1.3862942457199097,0.15599201619625092,0.0007244533626362681
990,0.001,0.05,0.05,0.12172162532806396,-1.6620005369186401,0.000137970651849173,0.15697337687015533,0.007548647467046976,0.0016707408940419555,0.22589056193828583,0.0045178113505244255,0.001662000548094511,0.00240073399618268,2.0926705701640458e-07,0.05206647142767906,0.005206647329032421,4.045001844588114e-08,4.045001833485884e-10,0.027725884690880775,1.3862942457199097,0.15905965864658356,0.0007186015718616545
991,0.001,0.05,0.05,0.13122475147247314,-1.660930871963501,0.00013854373537469655,0.16276153922080994,0.007573093753308058,0.001665131188929081,0.22841987013816833,0.004568397533148527,0.0016609309241175652,0.002458080882206559,2.096755906677572e-07,0.053031496703624725,0.005303149577230215,4.1060054911667976e-08,4.1060055355757186e-10,0.027725884690880775,1.3862942457199097,0.1605633646249771,0.0007335173431783915
992,0.001,0.05,0.05,0.1302725076675415,-1.6603137254714966,0.000138033225084655,0.1626782864332199,0.007553135044872761,0.0016667279414832592,0.226942777633667,0.004538855515420437,0.0016603136900812387,0.0024569397792220116,2.0896816010917973e-07,0.053130973130464554,0.00531309749931097,4.080713722487417e-08,4.080713544851733e-10,0.027725884690880775,1.3862942457199097,0.15962371230125427,0.0007245090673677623
993,0.001,0.05,0.05,0.1313399076461792,-1.6592719554901123,0.0001368482189718634,0.16134628653526306,0.0075136455707252026,0.0016701030544936657,0.22838953137397766,0.004567790776491165,0.0016592720057815313,0.0024430989287793636,2.0761579833106225e-07,0.05261208117008209,0.005261208396404982,4.0181966198815644e-08,4.018196608779334e-10,0.027725884690880775,1.3862942457199097,0.1562943309545517,0.0007139198714867234
994,0.001,0.05,0.05,0.13081049919128418,-1.6612285375595093,0.00013673861394636333,0.16066478192806244,0.007490053772926331,0.001670659752562642,0.2305442988872528,0.004610885865986347,0.0016612284816801548,0.0024372620973736048,2.0745051187986974e-07,0.05238215625286102,0.005238215904682875,3.988505881125093e-08,3.9885059144317836e-10,0.027725884690880775,1.3862942457199097,0.1560225933790207,0.0007194024510681629
995,0.001,0.05,0.05,0.12735319137573242,-1.6634219884872437,0.00013746363401878625,0.16003359854221344,0.007498030550777912,0.001667451811954379,0.22988389432430267,0.0045976778492331505,0.001663421979174018,0.0024320469237864017,2.0821825330585852e-07,0.05260515585541725,0.005260515492409468,3.983456053902046e-08,3.983456065004276e-10,0.027725884690880775,1.3862942457199097,0.15821336209774017,0.0007274141535162926
996,0.001,0.05,0.05,0.12636280059814453,-1.6626577377319336,0.00013791424862574786,0.159385547041893,0.007523474749177694,0.0016626364085823298,0.2287437617778778,0.004574875347316265,0.001662657712586224,0.002425184240564704,2.087335815303959e-07,0.052730001509189606,0.0052730003371834755,3.9627927606034064e-08,3.9627925940699527e-10,0.027725884690880775,1.3862942457199097,0.15944868326187134,0.0007294579409062862
997,0.001,0.05,0.05,0.1243276596069336,-1.6591325998306274,0.00013762696471530944,0.15753233432769775,0.007550056558102369,0.0016587631544098258,0.22503842413425446,0.0045007686130702496,0.0016591326566413045,0.0024048895575106144,2.0858699656400859e-07,0.052489228546619415,0.0052489228546619415,3.910352219804736e-08,3.910352042169052e-10,0.027725884690880775,1.3862942457199097,0.15788833796977997,0.0007106189732439816
998,0.001,0.05,0.05,0.12790918350219727,-1.6576793193817139,0.0001371843827655539,0.15636740624904633,0.007551186718046665,0.0016628055600449443,0.2283918708562851,0.004567837342619896,0.001657679327763617,0.0023925136774778366,2.082542209791427e-07,0.05183675140142441,0.005183675326406956,3.823839023198161e-08,3.823839023198161e-10,0.027725884690880775,1.3862942457199097,0.15669991075992584,0.0007157797808758914
999,0.001,0.05,0.05,0.12282776832580566,-1.6620204448699951,0.0001375422434648499,0.15715853869915009,0.0075279707089066505,0.0016706218011677265,0.2269030511379242,0.00453806109726429,0.0016620204551145434,0.0024025957100093365,2.086988217797625e-07,0.05156330019235611,0.005156330298632383,3.801856252039215e-08,3.801856052199071e-10,0.027725884690880775,1.3862942457199097,0.1583736687898636,0.0007187094888649881
1000,0.001,0.05,0.05,0.12833011150360107,-1.6658352613449097,0.00013809223310090601,0.1616564840078354,0.007513690739870071,0.001676378189586103,0.23172937333583832,0.004634587559849024,0.0016658352687954903,0.0024494824465364218,2.0925681099015492e-07,0.05157274007797241,0.005157274194061756,3.823752692255766e-08,3.8237527033579966e-10,0.027725884690880775,1.3862942457199097,0.16012796759605408,0.0007421271875500679
1001,0.001,0.05,0.05,0.1289973258972168,-1.6660401821136475,0.0001380398025503382,0.162486270070076,0.007511143572628498,0.0016795803094282746,0.23178620636463165,0.004635724239051342,0.0016660401597619057,0.0024578827433288097,2.0923714316722908e-07,0.051419638097286224,0.005141963716596365,3.8351998910002294e-08,3.8351999354091504e-10,0.027725884690880775,1.3862942457199097,0.15981346368789673,0.0007408512174151838
1002,0.001,0.05,0.05,0.12670350074768066,-1.662698745727539,0.0001375258289044723,0.1592026799917221,0.007524909917265177,0.0016794450348243117,0.22943921387195587,0.00458878418430686,0.0016626986907795072,0.002423376077786088,2.0878364637155755e-07,0.0512414313852787,0.005124143324792385,3.828981931519593e-08,3.828981853803981e-10,0.027725884690880775,1.3862942457199097,0.1578897386789322,0.0007245219894684851
1003,0.001,0.05,0.05,0.12398648262023926,-1.6621631383895874,0.00013793999096378684,0.1572132408618927,0.0075479112565517426,0.001674772473052144,0.22814439237117767,0.004562887828797102,0.0016621631802991033,0.0024032138753682375,2.092874495929209e-07,0.05137183517217636,0.005137183703482151,3.850080787515253e-08,3.8500808097197137e-10,0.027725884690880775,1.3862942457199097,0.15884919464588165,0.0007248111069202423
1004,0.001,0.05,0.05,0.13243436813354492,-1.6648247241973877,0.00013902984210290015,0.1647743582725525,0.007562564220279455,0.001667706877924502,0.23163585364818573,0.004632716998457909,0.0016648247838020325,0.00248015602119267,2.103634244576824e-07,0.05185382813215256,0.005185382906347513,3.9301859544593754e-08,3.930185898948224e-10,0.027725884690880775,1.3862942457199097,0.1617596596479416,0.0007493867888115346
1005,0.001,0.05,0.05,0.1351386308670044,-1.6662801504135132,0.00013886322267353535,0.16734150052070618,0.007540409918874502,0.0016683023422956467,0.23326274752616882,0.004665255080908537,0.0016662802081555128,0.0025065550580620766,2.1011274498050625e-07,0.0517263226211071,0.005172632168978453,3.955718597126179e-08,3.9557185305127973e-10,0.027725884690880775,1.3862942457199097,0.16182184219360352,0.0007549402071163058
1006,0.001,0.05,0.05,0.1303633451461792,-1.665385127067566,0.00013793871039524674,0.16451071202754974,0.007516197394579649,0.0016700983978807926,0.23050081729888916,0.004610016476362944,0.0016653850907459855,0.002477799542248249,2.09213894208915e-07,0.051184892654418945,0.0051184892654418945,3.94227477329423e-08,3.942274562351855e-10,0.027725884690880775,1.3862942457199097,0.1590697020292282,0.0007333140238188207
1007,0.001,0.05,0.05,0.13622713088989258,-1.657983660697937,0.00013715782552026212,0.15965500473976135,0.007556808181107044,0.0016660485416650772,0.2338017374277115,0.004676034674048424,0.0016579836374148726,0.0024255418684333563,2.0848550263963261e-07,0.05099751055240631,0.005099751055240631,3.932432335318481e-08,3.932432157682797e-10,0.027725884690880775,1.3862942457199097,0.15556035935878754,0.0007274057134054601
1008,0.001,0.05,0.05,0.13109910488128662,-1.6580595970153809,0.000137431183247827,0.1579032689332962,0.0075661675073206425,0.0016654813662171364,0.23045271635055542,0.004609054420143366,0.0016580596566200256,0.0024080625735223293,2.0876279904769035e-07,0.0513923354446888,0.00513923354446888,3.98358608322269e-08,3.983585961098157e-10,0.027725884690880775,1.3862942457199097,0.15625199675559998,0.0007201739936135709
1009,0.001,0.05,0.05,0.1291484832763672,-1.6635675430297852,0.00013848480011802167,0.16388672590255737,0.00755069125443697,0.0016673284117132425,0.22795303165912628,0.00455906055867672,0.0016635674983263016,0.0024706509429961443,2.0971717162865389e-07,0.052253469824790955,0.005225346889346838,4.086628280219884e-08,4.0866282580154234e-10,0.027725884690880775,1.3862942457199097,0.16001607477664948,0.0007295230752788484
